talk_id,url,title,description,film_date,duration,views,main_tag,speaker_id,laughter_count,applause_count,language,event_id
1086,https://www.ted.com/talks/wael_ghonim_inside_the_egyptian_revolution,Inside the Egyptian revolution,"Wael Ghonim is the Google executive who helped jumpstart Egypt's democratic revolution ... with a Facebook page memorializing a victim of the regime's violence. Speaking at TEDxCairo, he tells the inside story of the past two months, when everyday Egyptians showed that ""the power of the people is stronger than the people in power.""",2011-03-04,591,1173369,social change,964,0.0,1.0,English,40
1110,https://www.ted.com/talks/eric_whitacre_a_virtual_choir_2_000_voices_strong,"A virtual choir 2,000 voices strong","In a moving and madly viral video last year, composer Eric Whitacre led a virtual choir of singers from around the world. He talks through the creative challenges of making music powered by YouTube, and unveils the first 2 minutes of his new work, ""Sleep,"" with a video choir of 2,052. The full piece premiered a few weeks later (yes, on YouTube!).",2011-03-01,874,4941161,entertainment,695,2.0,5.0,English,40
1096,https://www.ted.com/talks/mark_bezos_a_life_lesson_from_a_volunteer_firefighter,A life lesson from a volunteer firefighter,Volunteer firefighter Mark Bezos tells a story of an act of heroism that didn't go quite as expected -- but that taught him a big lesson: Don't wait to be a hero.,2011-03-02,247,3566494,culture,966,4.0,2.0,English,40
1109,https://www.ted.com/talks/sebastian_thrun_google_s_driverless_car,Google's driverless car,"Sebastian Thrun helped build Google's amazing driverless car, powered by a very personal quest to save lives and reduce traffic accidents. Jawdropping video shows the DARPA Challenge-winning car motoring through busy city traffic with no one behind the wheel, and dramatic test drive footage from TED2011 demonstrates how fast the thing can really go.",2011-03-02,254,3348536,science,972,1.0,1.0,English,40
1104,https://www.ted.com/talks/eythor_bender_human_exoskeletons_for_war_and_healing,Human exoskeletons -- for war and healing,"Eythor Bender of Berkeley Bionics brings onstage two amazing exoskeletons, HULC and eLEGS -- robotic add-ons that could one day allow a human to carry 200 pounds without tiring, or allow a wheelchair user to stand and walk. It's a powerful onstage demo, with implications for human potential of all kinds.",2011-03-02,383,1493286,science,949,0.0,5.0,English,40
1111,https://www.ted.com/talks/annmarie_thomas_hands_on_science_with_squishy_circuits,Hands-on science with squishy circuits,"In a zippy demo at TED U, AnnMarie Thomas shows how two different kinds of homemade play dough can be used to demonstrate electrical properties -- by lighting up LEDs, spinning motors, and turning little kids into circuit designers.",2011-03-02,248,1003168,science,973,0.0,3.0,English,40
1107,https://www.ted.com/talks/ralph_langner_cracking_stuxnet_a_21st_century_cyber_weapon,"Cracking Stuxnet, a 21st-century cyber weapon","When first discovered in 2010, the Stuxnet computer worm posed a baffling puzzle. Beyond its sophistication loomed a more troubling mystery: its purpose. Ralph Langner and team helped crack the code that revealed this digital warhead's final target. In a fascinating look inside cyber-forensics, he explains how -- and makes a bold (and, it turns out, correct) guess at its shocking origins.",2011-03-03,640,1658840,science,960,0.0,2.0,English,40
1090,https://www.ted.com/talks/sal_khan_let_s_use_video_to_reinvent_education,Let's use video to reinvent education,"Salman Khan talks about how and why he created the remarkable Khan Academy, a carefully structured series of educational videos offering complete curricula in math and, now, other subjects. He shows the power of interactive exercises, and calls for teachers to consider flipping the traditional classroom script -- give students video lectures to watch at home, and do ""homework"" in the classroom with the teacher available to help.",2011-03-02,1227,5969077,culture,916,13.0,8.0,English,40
1102,https://www.ted.com/talks/isabel_behncke_evolution_s_gift_of_play_from_bonobo_apes_to_humans,"Evolution's gift of play, from bonobo apes to humans","With never-before-seen video, primatologist Isabel Behncke Izquierdo (a TED Fellow) shows how bonobo ape society learns from constantly playing -- solo, with friends, even as a prelude to sex. Indeed, play appears to be the bonobos' key to problem-solving and avoiding conflict. If it works for our close cousins, why not for us?",2011-03-02,421,1042717,science,968,5.0,1.0,English,40
1108,https://www.ted.com/talks/handspring_puppet_co_the_genius_puppetry_behind_war_horse,The genius puppetry behind War Horse,"""Puppets always have to try to be alive,"" says Adrian Kohler of the Handspring Puppet Company, a gloriously ambitious troupe of human and wooden actors. Beginning with the tale of a hyena's subtle paw, puppeteers Kohler and Basil Jones build to the story of their latest astonishment: the wonderfully life-like Joey, the War Horse, who trots (and gallops) convincingly onto the TED stage.",2011-03-01,1091,2069794,design,921,7.0,8.0,English,40
1088,https://www.ted.com/talks/anthony_atala_printing_a_human_kidney,Printing a human kidney,"(NOTE: This talk was given in 2011, and this field of science has developed quickly since then. Read ""Criticisms &amp; updates"" below for more details.) Surgeon Anthony Atala demonstrates an early-stage experiment that could someday solve the organ-donor problem: a 3D printer that uses living cells to output a transplantable kidney. Using similar technology, Dr. Atala's young patient Luke Massella received an engineered bladder 10 years ago; we meet him onstage.",2011-03-03,1044,3165766,health care,653,2.0,7.0,English,40
1094,https://www.ted.com/talks/david_brooks_the_social_animal,The social animal,"Columnist David Brooks unpacks new insights into human nature from the cognitive sciences -- insights with massive implications for economics and politics as well as our own self-knowledge. In a talk full of humor, he shows how you can't hope to understand humans as separate individuals making choices based on their conscious awareness.",2011-03-01,1124,1430701,culture,888,11.0,1.0,English,40
1100,https://www.ted.com/talks/sarah_kay_if_i_should_have_a_daughter,If I should have a daughter ...,"""If I should have a daughter, instead of Mom, she's gonna call me Point B ... "" began spoken word poet Sarah Kay, in a talk that inspired two standing ovations at TED2011. She tells the story of her metamorphosis -- from a wide-eyed teenager soaking in verse at New York's Bowery Poetry Club to a teacher connecting kids with the power of self-expression through Project V.O.I.C.E. -- and gives two breathtaking performances of ""B"" and ""Hiroshima."" Sarah is also the host of TED's podcast ""Sincerely, X.""",2011-03-03,1105,15331545,entertainment,905,5.0,10.0,English,40
1802,https://www.ted.com/talks/peter_van_manen_better_baby_care_thanks_to_formula_1,Better baby care -- thanks to Formula 1,"During a Formula 1 race, a car sends hundreds of millions of data points to its garage for real-time analysis and feedback. So why not use this detailed and rigorous data system elsewhere, like at children's hospitals? Peter van Manen tells us more.",2013-04-18,476,868780,technology,1672,0.0,1.0,English,245
1777,https://www.ted.com/talks/michael_archer_how_we_ll_resurrect_the_gastric_brooding_frog_the_tasmanian_tiger,"How we'll resurrect the gastric brooding frog, the Tasmanian tiger","The gastric brooding frog lays its eggs just like any other frog -- then swallows them whole to incubate. That is, it did until it went extinct 30 years ago. Paleontologist Michael Archer makes a case to bring back the gastric brooding frog and the thylacine, commonly known as the Tasmanian tiger.",2013-03-15,1056,606257,science,1661,1.0,3.0,English,179
1751,https://www.ted.com/talks/hendrik_poinar_bring_back_the_woolly_mammoth,Bring back the woolly mammoth!,"It’s the dream of kids all around the world to see giant beasts walk the Earth again. Could -- and should -- that dream be realized? Hendrik Poinar talks about the next big thing: the quest to engineer a creature that looks very much like our furry friend, the woolly mammoth. The first step, to sequence the woolly genome, is nearly complete. And it’s huge.",2013-03-15,622,1135691,animals,1654,1.0,2.0,English,179
1753,https://www.ted.com/talks/jackson_katz_violence_against_women_it_s_a_men_s_issue,Violence against women -- it's a men's issue,"Domestic violence and sexual abuse are often called ""women's issues."" But in this bold, blunt talk, Jackson Katz points out that these are intrinsically men's issues -- and shows how these violent behaviors are tied to definitions of manhood. A clarion call for us all -- women and men -- to call out unacceptable behavior and be leaders of change.",2012-11-30,1060,2607713,identity,1653,0.0,2.0,English,191
1733,https://www.ted.com/talks/angela_lee_duckworth_grit_the_power_of_passion_and_perseverance,Grit: The power of passion and perseverance,"Leaving a high-flying job in consulting, Angela Lee Duckworth took a job teaching math to seventh graders in a New York public school. She quickly realized that IQ wasn't the only thing separating the successful students from those who struggled. Here, she explains her theory of ""grit"" as a predictor of success.",2013-04-04,372,25256773,education,1648,0.0,0.0,English,22
